"","video_id","trending_date","channel_title","category_id","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","hour","publish_date","trending_day","tag_count","tag_count_fac","weekend","weekend_fac","hour_fac","category","assignable"
"2397","1mYB8onrPt0",2018-01-12,"Battle Universe!",24,948294,11103,1949,3474,"False","False","False",22,2018-01-05,4,1,1,"Friday",0,1,"Entertainment",TRUE
"2398","gA-NDZb29I4",2018-01-12,"justintimberlakeVEVO",10,18871288,293244,61447,32777,"False","False","False",5,2018-01-05,6,22,3,"Friday",0,0,"Music",TRUE
"2399","z2kEKZ6jyQQ",2018-01-12,"JayZVEVO",10,5741781,141851,15657,16547,"False","False","False",5,2018-01-05,5,37,4,"Friday",0,0,"Music",TRUE
"2400","TzMJabl_ykk",2018-01-12,"Simply Nailogical",24,2115715,115226,1042,13568,"False","False","False",15,2018-01-06,3,8,1,"Saturday",1,1,"Entertainment",TRUE
"2401","DfSLEBm9WHI",2018-01-12,"Big Marvel",10,827249,80660,1140,7240,"False","False","False",13,2018-01-06,3,18,2,"Saturday",1,1,"Music",TRUE
"2402","ErZDtWsCA9U",2018-01-12,"Mecum Auctions",2,93903,364,54,20,"False","False","False",3,2018-01-07,2,32,4,"Sunday",1,0,"Autos & Vehicles",TRUE
"2403","CFwXUarN-wg",2018-01-12,"KickThePj",1,83200,15262,26,881,"False","False","False",16,2018-01-07,1,15,2,"Sunday",1,1,"Film & Animation",TRUE
"2404","nUmO7rBMdoU",2018-01-12,"CrowsEyeProductions",1,615349,8495,393,1595,"False","False","False",14,2018-01-05,5,22,3,"Friday",0,1,"Film & Animation",TRUE
"2405","AULfqQCVmWY",2018-01-12,"Total Combat",17,1722,17,3,1,"False","False","False",12,2017-05-07,1,34,4,"Sunday",1,0,"Sports",TRUE
"2406","hVOjyy5NuFY",2018-01-12,"Rosanna Pansino",26,481550,19876,294,2889,"False","False","False",16,2018-01-06,4,20,3,"Saturday",1,1,"Howto & Style",TRUE
"2407","YiSsAjNtsFc",2018-01-12,"TheReportOfTheWeek",24,523207,16261,1344,3898,"False","False","False",0,2018-01-06,3,10,1,"Saturday",1,1,"Entertainment",TRUE
"2408","ShZ978fBl6Y",2018-01-12,"CalumScottVEVO",10,7055170,291884,2715,9221,"False","False","False",10,2018-01-05,5,33,4,"Friday",0,0,"Music",TRUE
"2409","vvuj7-xspns",2018-01-12,"JuJu Smith-Schuster",24,529841,16314,392,2144,"False","False","False",18,2018-01-05,4,27,3,"Friday",0,1,"Entertainment",TRUE
"2410","guI0Ydh7wT0",2018-01-12,"The Inertia",17,65371,296,69,49,"False","False","False",18,2018-01-07,1,10,1,"Sunday",1,1,"Sports",TRUE
"2411","LsoLEjrDogU",2018-01-12,"Bruno Mars",10,57951412,1919583,73239,133601,"False","False","False",4,2018-01-04,7,13,2,"Thursday",0,0,"Music",TRUE
"2412","r3W2qepsQe4",2018-01-12,"TechRax",24,1237339,26744,8723,8281,"False","False","False",18,2018-01-05,3,35,4,"Friday",0,1,"Entertainment",TRUE
"2413","V84c6CqZ3dE",2018-01-12,"Sugar Pine 7",24,264383,17398,409,1948,"False","False","False",19,2018-01-05,4,23,3,"Friday",0,1,"Entertainment",TRUE
"2414","D-pKeb6Wf4U",2018-01-12,"marshmello",10,3662495,169521,5681,12821,"False","False","False",14,2018-01-05,5,29,3,"Friday",0,1,"Music",TRUE
"2415","OPtomB--3Ss",2018-01-12,"Cole and Marmalade",15,460082,20268,309,1667,"False","False","False",23,2018-01-05,3,33,4,"Friday",0,1,"Pets & Animals",TRUE
"2416","zvjqcoiOPbE",2018-01-12,"BreakingBenjaminVEVO",10,1329689,47497,1170,5787,"False","False","False",5,2018-01-05,5,5,1,"Friday",0,0,"Music",TRUE
"2417","GdR0JlvbtWg",2018-01-12,"BuzzFeedVideo",22,560358,12793,1877,1659,"False","False","False",1,2018-01-06,4,3,1,"Saturday",1,0,"People & Blogs",TRUE
"2418","W86cTIoMv2U",2018-01-12,"BBC",24,859682,36801,171,2688,"False","False","False",18,2018-01-05,1,7,1,"Friday",0,1,"Entertainment",TRUE
"2419","02N508BDngc",2018-01-12,"The King of Random",27,1199750,45344,1072,4502,"False","False","False",15,2018-01-05,5,5,1,"Friday",0,1,"Education",TRUE
"2420","TaVvm0r_gho",2018-01-12,"CinemaSins",1,3638866,95251,6527,19029,"False","False","False",18,2018-01-04,6,21,3,"Thursday",0,1,"Film & Animation",TRUE
"2421","fryHijK0ytM",2018-01-12,"In Case You Missed It",22,70828,613,6,119,"False","False","False",3,2018-01-06,2,6,1,"Saturday",1,0,"People & Blogs",TRUE
"2422","BfbIoUMdKZ0",2018-01-12,"TobyMacVEVO",10,518578,16637,405,1102,"False","False","False",5,2018-01-05,5,20,3,"Friday",0,0,"Music",TRUE
"2423","BxhxZHqHDGA",2018-01-12,"National Geographic",19,49115,1900,21,132,"False","False","False",13,2018-01-06,2,2,1,"Saturday",1,1,"Travel & Events",TRUE
"2424","qT0mpVcH3ZU",2018-01-12,"Rudy Mancuso",23,3277837,165039,3127,7011,"False","False","False",19,2018-01-04,6,30,4,"Thursday",0,1,"Comedy",TRUE
"2425","SFdMa3nk1pk",2018-01-12,"Today I Found Out",27,224317,5632,257,773,"False","False","False",16,2018-01-05,4,29,3,"Friday",0,1,"Education",TRUE
"2426","k2NYfWKx1Vs",2018-01-13,"CNN",25,253075,2066,1838,3718,"False","False","False",11,2018-01-11,2,4,1,"Thursday",0,0,"News & Politics",TRUE
"2427","thIRJLsnIxY",2018-01-13,"Guardian News",25,31062,116,10,80,"False","False","False",20,2018-01-11,1,16,2,"Thursday",0,1,"News & Politics",TRUE
"2428","yExDk_Re0Kw",2018-01-13,"itsAlexClark",1,353484,24968,344,2271,"False","False","False",23,2018-01-10,2,26,3,"Wednesday",0,1,"Film & Animation",TRUE
"2429","s9STSzi4iPI",2018-01-13,"FC Barcelona",17,252858,8754,157,339,"False","False","False",15,2018-01-10,2,18,2,"Wednesday",0,1,"Sports",TRUE
"2430","sun1x0ANt-Y",2018-01-13,"BBC News",15,1032668,9130,331,780,"False","False","False",20,2018-01-08,2,18,2,"Monday",0,1,"Pets & Animals",TRUE
"2431","ByO3RFHMdSs",2018-01-13,"NJ.com",25,5760,74,147,102,"False","False","False",17,2018-01-09,2,17,2,"Tuesday",0,1,"News & Politics",TRUE
"2432","0KEFbtZQdnE",2018-01-13,"BBC Three",24,30914,1125,75,295,"False","False","False",12,2018-01-09,2,16,2,"Tuesday",0,0,"Entertainment",TRUE
"2433","Ye4z35i1b2Q",2018-01-13,"Troom Troom",26,5917100,51231,9165,6613,"False","False","False",15,2018-01-07,4,33,4,"Sunday",1,1,"Howto & Style",TRUE
"2434","ARA0AxrnHdM",2018-01-13,"Google",28,326110,8502,332,653,"False","False","False",1,2018-01-09,3,9,1,"Tuesday",0,0,"Science & Technology",TRUE
"2435","X58fcXjR-pg",2018-01-13,"ABC Television Network",24,436730,283,22,33,"False","False","False",0,2018-01-09,1,3,1,"Tuesday",0,1,"Entertainment",TRUE
"2436","7N_tNfBxCxE",2018-01-13,"Austin Evans",28,531907,18968,423,1903,"False","False","False",22,2018-01-08,2,17,2,"Monday",0,1,"Science & Technology",TRUE
"2437","o0a6y9-owCg",2018-01-13,"sWooZie",1,1162281,55435,2825,5847,"False","False","False",18,2018-01-07,4,6,1,"Sunday",1,1,"Film & Animation",TRUE
"2438","342Cqk9ew58",2018-01-13,"E! Live from the Red Carpet",24,160571,1646,1287,904,"False","False","False",1,2018-01-08,3,19,2,"Monday",0,0,"Entertainment",TRUE
"2439","0PWu3BRxn60",2018-01-13,"SpaceX",28,970204,18441,538,2193,"False","False","False",1,2018-01-08,4,4,1,"Monday",0,0,"Science & Technology",TRUE
"2440","EeNrUTiwZVw",2018-01-13,"Clevver Style",26,937309,17167,1445,2043,"False","False","False",8,2018-01-08,3,11,2,"Monday",0,0,"Howto & Style",TRUE
"2441","Hy71N2OSGZA",2018-01-13,"Mercedes-Benz",2,44216,929,33,74,"False","False","False",20,2018-01-09,2,19,2,"Tuesday",0,1,"Autos & Vehicles",TRUE
"2442","sQzbRulqz3s",2018-01-13,"Gus Johnson",23,611885,35415,1228,2034,"False","False","False",14,2018-01-07,4,24,3,"Sunday",1,1,"Comedy",TRUE
"2443","viRVFxvXSss",2018-01-13,"Tom Scott",27,215659,14603,535,1640,"False","False","False",16,2018-01-08,3,35,4,"Monday",0,1,"Education",TRUE
"2444","U5EDORs8Jkk",2018-01-13,"CaptainDisillusion",24,380760,45444,466,3180,"False","False","False",20,2018-01-07,4,8,1,"Sunday",1,1,"Entertainment",TRUE
"2445","Sy3ERg7OCWo",2018-01-13,"jypentertainment",10,2045760,232423,2749,21114,"False","False","False",3,2018-01-08,2,19,2,"Monday",0,0,"Music",TRUE
"2446","E579ABhzXwo",2018-01-13,"Jenn Im",26,243232,9530,203,953,"False","False","False",0,2018-01-08,2,9,1,"Monday",0,1,"Howto & Style",TRUE
"2447","cAqmb-Pz4iM",2018-01-13,"startelegramvideo",25,114280,888,72,440,"False","False","False",22,2018-01-07,4,26,3,"Sunday",1,1,"News & Politics",TRUE
"2448","9O4WaQ1zqUE",2018-01-13,"Entertainment Tonight",24,150991,746,758,522,"False","False","False",16,2018-01-07,4,34,4,"Sunday",1,1,"Entertainment",TRUE
"2449","R8C9rZQlcKM",2018-01-13,"Mike Olbinski",28,8177,491,3,105,"False","False","False",7,2018-01-09,1,7,1,"Tuesday",0,0,"Science & Technology",TRUE
"2450","tlqXVsoiwd8",2018-01-13,"IsraeliPM",25,3940,73,9,69,"False","False","False",13,2018-01-09,2,18,2,"Tuesday",0,1,"News & Politics",TRUE
"2451","dra9WRKpds8",2018-01-13,"FOX Soccer",17,47525,344,45,148,"False","False","False",17,2018-01-07,4,14,2,"Sunday",1,1,"Sports",TRUE
"2452","w7WsuNNLcNw",2018-01-13,"BBC Earth",15,225778,5418,187,581,"False","False","False",10,2018-01-07,4,1,1,"Sunday",1,0,"Pets & Animals",TRUE
"2453","k-Uw58mxLV4",2018-01-13,"ekaggrat singh kalsi",28,7977,28,5,4,"False","False","False",4,2018-01-07,2,40,4,"Sunday",1,0,"Science & Technology",TRUE
"2454","d6awT91VKUw",2018-01-14,"Saturday Night Live",24,176914,1853,201,245,"False","False","False",15,2018-01-12,2,33,4,"Friday",0,1,"Entertainment",TRUE
"2455","lRs72x7Lgtc",2018-01-14,"HBO",1,682383,10819,609,1901,"False","False","False",16,2018-01-10,3,25,3,"Wednesday",0,1,"Film & Animation",TRUE
"2456","uzCxM2qFWeI",2018-01-14,"Refinery29",22,57581,2041,32,360,"False","False","False",16,2018-01-12,2,30,4,"Friday",0,1,"People & Blogs",TRUE
"2457","SPCYaMmPnIQ",2018-01-14,"Guardian News",25,21700,43,19,70,"False","False","False",15,2018-01-11,1,43,4,"Thursday",0,1,"News & Politics",TRUE
"2458","XspEs1x9cPU",2018-01-14,"Vox",25,592205,15136,650,1280,"False","False","False",13,2018-01-10,3,34,4,"Wednesday",0,1,"News & Politics",TRUE
"2459","RFeQ_Ul1jB0",2018-01-14,"NFL",17,337580,5296,148,1904,"False","False","False",21,2018-01-09,3,34,4,"Tuesday",0,1,"Sports",TRUE
"2460","7vLYNDTqpvQ",2018-01-14,"TIME",25,436619,1170,1270,623,"False","False","False",16,2018-01-08,4,11,2,"Monday",0,1,"News & Politics",TRUE
"2461","v0eafGbrSJ8",2018-01-14,"Smosh",23,1896340,59877,3294,5308,"False","False","False",17,2018-01-08,4,35,4,"Monday",0,1,"Comedy",TRUE
"2462","ys2x8oOK7wE",2018-01-14,"Ultra Music",10,3832538,166173,6757,11792,"False","False","False",16,2018-01-08,4,58,4,"Monday",0,1,"Music",TRUE
"2463","aSKHH7Zqdjc",2018-01-14,"Jon Olsson",22,239043,9066,425,815,"False","False","False",15,2018-01-09,3,8,1,"Tuesday",0,1,"People & Blogs",TRUE
"2464","2RsVpR_X5hE",2018-01-14,"The Valleyfolk",22,452811,49608,665,7885,"False","False","False",18,2018-01-08,4,14,2,"Monday",0,1,"People & Blogs",TRUE
"2465","6EmFN1nRQ6M",2018-01-14,"Good Mythical Morning",24,1429113,34531,1045,4542,"False","False","False",11,2018-01-08,4,7,1,"Monday",0,0,"Entertainment",TRUE
"2466","6gFj1XJ6b5o",2018-01-14,"Nile Wilson",17,350069,13360,98,488,"False","False","False",17,2018-01-09,3,36,4,"Tuesday",0,1,"Sports",TRUE
"2467","r_HGFvrw5nQ",2018-01-14,"Mamrie Hart",23,134740,9652,90,473,"False","False","False",18,2018-01-09,3,24,3,"Tuesday",0,1,"Comedy",TRUE
"2468","4DQUrg0Yhu4",2018-01-14,"Chubbyemu",28,704426,23570,971,3960,"False","False","False",20,2018-01-08,3,29,3,"Monday",0,1,"Science & Technology",TRUE
"2469","5km8U9K-WLw",2018-01-14,"USA TODAY",25,95379,301,881,1213,"False","False","False",17,2018-01-08,3,15,2,"Monday",0,1,"News & Politics",TRUE
"2470","RfFcaV5O7SU",2018-01-14,"Universal Pictures",24,490636,5054,694,498,"False","False","False",16,2018-01-08,3,7,1,"Monday",0,1,"Entertainment",TRUE
"2471","MXpPRTHo5fs",2018-01-14,"Complex",24,2083564,77377,2292,7601,"False","False","False",15,2018-01-08,3,19,2,"Monday",0,1,"Entertainment",TRUE
"2472","5qvAXkzAcKw",2018-01-14,"CBS This Morning",25,17106,69,4,68,"False","False","False",13,2018-01-09,3,32,4,"Tuesday",0,1,"News & Politics",TRUE
"2473","n-1QWWaRUZI",2018-01-14,"RedCurtainEnt",24,2564760,4639,558,1208,"False","False","False",21,2018-01-07,3,24,3,"Sunday",1,1,"Entertainment",TRUE
"2474","4tKdWdBf0M0",2018-01-14,"ThisDustIn",28,79667,670,28,51,"False","False","False",15,2018-01-09,3,5,1,"Tuesday",0,1,"Science & Technology",TRUE
"2475","QIN5_tJRiyY",2018-01-14,"1theK (원더케이)",10,1342821,66776,1254,7820,"False","False","False",9,2018-01-09,3,11,2,"Tuesday",0,0,"Music",TRUE
"2476","GHV7esppYzg",2018-01-14,"CNET",28,219460,1715,76,466,"False","False","False",19,2018-01-08,4,3,1,"Monday",0,1,"Science & Technology",TRUE
"2477","0f7CuSU_huU",2018-01-14,"lugnutsoldcrap",2,6570,15,0,8,"False","False","False",16,2013-03-10,2,11,2,"Sunday",1,1,"Autos & Vehicles",TRUE
"2478","4CGBSGEkbKA",2018-01-14,"Variety",24,1144298,6809,2086,2350,"False","False","False",3,2018-01-08,4,26,3,"Monday",0,0,"Entertainment",TRUE
"2479","xgKyh00g6y8",2018-01-14,"Al Jazeera English",25,11851,139,9,55,"False","False","False",5,2018-01-10,3,7,1,"Wednesday",0,0,"News & Politics",TRUE
"2480","Hl0GSLcwHVs",2018-01-14,"Ryan Canty",24,3331450,19495,1205,6310,"False","False","False",17,2018-01-07,5,3,1,"Sunday",1,1,"Entertainment",TRUE
"2481","YSVLsQ6VBdM",2018-01-14,"The Hollywood Reporter",24,200899,1025,1384,655,"False","False","False",8,2018-01-08,4,32,4,"Monday",0,0,"Entertainment",TRUE
"2482","Uh5y9hDHq9I",2018-01-14,"Helen Anderson",22,80396,4201,85,181,"False","False","False",20,2018-01-09,3,24,3,"Tuesday",0,1,"People & Blogs",TRUE
"2483","obkLDeO58Wo",2018-01-14,"BMW USA",2,1198379,10795,287,796,"False","False","False",23,2018-01-08,3,13,2,"Monday",0,1,"Autos & Vehicles",TRUE
"2484","O-aQA1HKctQ",2018-01-14,"ANDREW HUANG",10,352641,22173,225,1895,"False","False","False",18,2018-01-08,3,14,2,"Monday",0,1,"Music",TRUE
"2485","Syar32OLFNE",2018-01-14,"Dave Lee",28,401678,12542,218,800,"False","False","False",3,2018-01-09,3,8,1,"Tuesday",0,0,"Science & Technology",TRUE
"2486","wYeMe6_ISKc",2018-01-14,"OneBitMusicVEVO",10,1473574,57876,2622,1874,"False","False","False",14,2018-01-08,3,9,1,"Monday",0,1,"Music",TRUE
"2487","35m4leH72dA",2018-01-14,"Hollyscoop",24,32284,310,36,372,"False","False","False",23,2018-01-08,3,10,1,"Monday",0,1,"Entertainment",TRUE
"2488","PSRJfaAYkW4",2018-01-14,"TED-Ed",27,266155,9422,184,491,"False","False","False",15,2018-01-08,3,6,1,"Monday",0,1,"Education",TRUE
"2489","ziLNTsTPL4k",2018-01-14,"AnthonyPadilla",23,330191,30339,380,1659,"False","False","False",17,2018-01-08,3,7,1,"Monday",0,1,"Comedy",TRUE
"2490","z05WIkCvgjU",2018-01-15,"NFL",17,1309430,9475,690,4656,"False","False","False",1,2018-01-14,1,8,1,"Sunday",1,0,"Sports",TRUE
"2491","WI06POju7UQ",2018-01-15,"Donald J. Trump Topic",22,439893,2865,2951,2367,"False","False","False",5,2018-01-12,3,34,4,"Friday",0,0,"People & Blogs",TRUE
"2492","48SbgzxKW-E",2018-01-15,"Vox",25,769347,24823,4977,5034,"False","False","False",14,2018-01-12,1,30,4,"Friday",0,1,"News & Politics",TRUE
"2493","KXPFrjp3yF0",2018-01-15,"Life Noggin",27,485733,15594,379,1902,"False","False","False",14,2018-01-11,4,30,4,"Thursday",0,1,"Education",TRUE
"2494","sYlCztAZ3AA",2018-01-15,"First We Feast",26,920306,43389,440,5671,"False","False","False",16,2018-01-11,4,15,2,"Thursday",0,1,"Howto & Style",TRUE
"2495","6ZkZ7pSD2mw",2018-01-15,"YBF Chic",24,3046,6,3,2,"False","False","False",22,2018-01-12,1,14,2,"Friday",0,1,"Entertainment",TRUE
"2496","UPFo1B81hKM",2018-01-15,"Netflix",24,55929,1613,24,200,"False","False","False",15,2018-01-12,2,4,1,"Friday",0,1,"Entertainment",TRUE
"2497","-IqpbDJFbZA",2018-01-15,"Marques Brownlee",28,1230476,52468,521,2099,"False","False","False",1,2018-01-11,4,30,4,"Thursday",0,0,"Science & Technology",TRUE
"2498","YOrIZowHR5I",2018-01-15,"Brad Mondo",26,185948,7934,404,1580,"False","False","False",22,2018-01-09,4,9,1,"Tuesday",0,1,"Howto & Style",TRUE
"2499","3ekEfYNQJ1s",2018-01-15,"FX Networks",24,66068,404,47,81,"False","False","False",17,2018-01-09,4,9,1,"Tuesday",0,1,"Entertainment",TRUE
"2500","SpC8U30Hnrs",2018-01-15,"SciShow",27,447584,11983,247,923,"False","False","False",22,2018-01-09,4,27,3,"Tuesday",0,1,"Education",TRUE
"2501","5m9rqSaQIWg",2018-01-15,"The Scran Line",26,57309,1958,65,207,"False","False","False",13,2018-01-10,4,11,2,"Wednesday",0,1,"Howto & Style",TRUE
"2502","o2m06SDQJCI",2018-01-15,"Dr. Sandra Lee (aka Dr. Pimple Popper)",27,304485,4420,317,515,"False","False","False",15,2018-01-09,4,4,1,"Tuesday",0,1,"Education",TRUE
"2503","1JNxKJnPDAs",2018-01-15,"Southwest Florida Eagle Cam",15,258887,2046,184,0,"True","False","False",13,2018-01-09,4,34,4,"Tuesday",0,1,"Pets & Animals",TRUE
"2504","fN5HV79_8B8",2018-01-15,"NBC",24,8159690,142149,66251,26770,"False","False","False",4,2018-01-08,6,13,2,"Monday",0,0,"Entertainment",TRUE
"2505","9qRqfWJ6ONU",2018-01-15,"GoPro",17,155126,6646,121,301,"False","False","False",17,2018-01-10,4,9,1,"Wednesday",0,1,"Sports",TRUE
"2506","uuWrT3jBzrw",2018-01-15,"WQAD News 8",24,8300,7,1,2,"False","False","False",14,2018-01-10,3,22,3,"Wednesday",0,1,"Entertainment",TRUE
"2507","uGV1YqYAiIM",2018-01-15,"MrMobile [Michael Fisher]",28,321054,13451,138,1244,"False","False","False",1,2018-01-10,4,4,1,"Wednesday",0,0,"Science & Technology",TRUE
"2508","hwQnXjZwQUQ",2018-01-15,"Clevver News",24,1941169,11631,5837,3230,"False","False","False",10,2018-01-08,5,8,1,"Monday",0,0,"Entertainment",TRUE
"2509","xvaCIbcM2-I",2018-01-15,"Steve TV Show",24,89617,615,66,194,"False","False","False",2,2018-01-09,4,6,1,"Tuesday",0,0,"Entertainment",TRUE
"2510","DtWriozwdR0",2018-01-15,"BBC Radio 1",24,59486,1117,55,106,"False","False","False",8,2018-01-10,4,13,2,"Wednesday",0,0,"Entertainment",TRUE
"2511","v8aY6AzObYQ",2018-01-15,"Hannah Stocking",23,3108377,85863,4741,5681,"False","False","False",17,2018-01-08,5,7,1,"Monday",0,1,"Comedy",TRUE
"2512","SC8Eg0odTfY",2018-01-16,"Netflix",24,20019,663,431,252,"False","False","False",14,2018-01-15,1,12,2,"Monday",0,1,"Entertainment",TRUE
"2513","_X8XtZZYkNA",2018-01-16,"AsapSCIENCE",28,2431398,39960,5800,7917,"False","False","False",16,2018-01-11,5,10,1,"Thursday",0,1,"Science & Technology",TRUE
"2514","XcdLVKYsHHU",2018-01-16,"SMTOWN",10,3935638,421533,2434,34274,"False","False","False",3,2018-01-13,3,14,2,"Saturday",1,0,"Music",TRUE
"2515","czBa9nbvGNA",2018-01-16,"The Tonight Show Starring Jimmy Fallon",23,951276,18315,363,1092,"False","False","False",4,2018-01-12,4,9,1,"Friday",0,0,"Comedy",TRUE
"2516","mQdBJGlnQYs",2018-01-16,"TheEllenShow",24,1266647,43096,615,2447,"False","False","False",23,2018-01-11,4,30,4,"Thursday",0,1,"Entertainment",TRUE
"2517","WKdt-UxuPxM",2018-01-16,"William Osman",28,283545,24524,698,1452,"False","False","False",14,2018-01-12,2,47,4,"Friday",0,1,"Science & Technology",TRUE
"2518","7iksIsZOCBM",2018-01-16,"BBC News",25,117464,1011,113,465,"False","False","False",10,2018-01-12,3,31,4,"Friday",0,0,"News & Politics",TRUE
"2519","27GV1PS8_Cw",2018-01-16,"TODAY",25,156114,1737,218,1076,"False","False","False",15,2018-01-11,5,34,4,"Thursday",0,1,"News & Politics",TRUE
"2520","UieloIkLnnw",2018-01-16,"Viral Paws",15,9443,316,3,23,"False","False","False",12,2018-01-13,2,36,4,"Saturday",1,0,"Pets & Animals",TRUE
"2521","Su6KVN33Bew",2018-01-16,"Jimmy Kimmel Live",24,542870,9565,161,518,"False","False","False",10,2018-01-11,5,37,4,"Thursday",0,0,"Entertainment",TRUE
"2522","lzZadh-D8Tk",2018-01-16,"E! Entertainment",24,416772,2231,329,202,"False","False","False",14,2018-01-11,5,26,3,"Thursday",0,1,"Entertainment",TRUE
"2523","MinKIBZv2-k",2018-01-16,"CBS Evening News",25,78783,246,51,347,"False","False","False",0,2018-01-11,4,28,3,"Thursday",0,1,"News & Politics",TRUE
"2524","1UpvW5LiE2k",2018-01-16,"NBA",17,132889,2660,53,65,"False","False","False",0,2018-01-12,4,32,4,"Friday",0,1,"Sports",TRUE
"2525","HPdmdO0ZxgA",2018-01-16,"CBS News",25,2758,41,9,21,"False","False","False",3,2018-01-12,3,24,3,"Friday",0,0,"News & Politics",TRUE
"2526","nIne06IQd_U",2018-01-16,"Jon B.",26,140011,4481,231,744,"False","False","False",18,2018-01-10,5,12,2,"Wednesday",0,1,"Howto & Style",TRUE
"2527","X-zPrXJpiAw",2018-01-16,"The Film Theorists",1,2522036,89496,2950,21143,"False","False","False",19,2018-01-09,5,31,4,"Tuesday",0,1,"Film & Animation",TRUE
"2528","BzzG-yDxA1c",2018-01-16,"INSIDER",19,68719,1997,30,174,"False","False","False",22,2018-01-11,5,41,4,"Thursday",0,1,"Travel & Events",TRUE
"2529","5IyiD8xv_Pk",2018-01-16,"ViralHog",15,6447,30,4,4,"False","False","False",17,2018-01-09,4,23,3,"Tuesday",0,1,"Pets & Animals",TRUE
"2530","RF_7NIHp6Yo",2018-01-16,"KATC",25,348527,2407,236,1428,"False","False","False",0,2018-01-10,5,4,1,"Wednesday",0,1,"News & Politics",TRUE
"2531","sBC9r4HuKu0",2018-01-16,"ESPN",17,700008,4839,544,2917,"False","False","False",15,2018-01-10,5,15,2,"Wednesday",0,1,"Sports",TRUE
"2532","7sEKooUZi7I",2018-01-16,"NOVA's Secret Life of Scientists and Engineers",28,3319,30,1,1,"False","False","False",15,2013-11-15,4,12,2,"Friday",0,1,"Science & Technology",TRUE
"2533","RCRVve3V1IY",2018-01-16,"The Dodo",15,135263,5956,161,934,"False","False","False",14,2018-01-11,5,27,3,"Thursday",0,1,"Pets & Animals",TRUE
"2534","62GUa_XUosE",2018-01-16,"RESSENCE WATCHES",1,17968,30,2,1,"False","False","False",15,2017-12-21,3,7,1,"Thursday",0,1,"Film & Animation",TRUE
"2535","mt22NvsTRG0",2018-01-16,"Obama Foundation",29,73649,2721,122,74,"False","False","False",19,2018-01-12,3,28,3,"Friday",0,1,"Nonprofits & Activism",TRUE
"2536","XKQa1vx-oNY",2018-01-16,"blackbearVEVO",10,852035,63867,443,3259,"False","False","False",17,2018-01-10,4,5,1,"Wednesday",0,1,"Music",TRUE
"2537","G9frAfYl_dw",2018-01-16,"Lofty Pursuits",26,1111255,49469,992,9695,"False","False","False",19,2018-01-09,5,3,1,"Tuesday",0,1,"Howto & Style",TRUE
"2538","LyyqqECQ1z4",2018-01-16,"The Late Late Show with James Corden",24,362180,8226,280,462,"False","False","False",6,2018-01-10,5,7,1,"Wednesday",0,0,"Entertainment",TRUE
"2539","TKMXw1YI5S4",2018-01-16,"University of Rochester EEOC Complainants",22,988,12,5,3,"False","False","False",22,2018-01-11,4,18,2,"Thursday",0,1,"People & Blogs",TRUE
"2540","iyeWTFLzNZ4",2018-01-16,"Frog The Rooster",22,287615,1085,22,98,"False","False","False",23,2018-01-09,2,42,4,"Tuesday",0,1,"People & Blogs",TRUE
"2541","lOEI6hYZe6Y",2018-01-16,"Washington Post",25,24772,215,7,190,"False","False","False",19,2018-01-11,4,29,3,"Thursday",0,1,"News & Politics",TRUE
"2542","Sbl4nCcO0qo",2018-01-16,"Screen Junkies",1,1311352,30029,820,4381,"False","False","False",18,2018-01-09,5,12,2,"Tuesday",0,1,"Film & Animation",TRUE
"2543","A_yJqOZcIQ0",2018-01-16,"Sieuwe Elferink",22,5013,8,1,1,"False","False","False",21,2017-12-27,2,15,2,"Wednesday",0,1,"People & Blogs",TRUE
"2544","mE9oqeXj4WY",2018-01-16,"Queen Naija",22,1381198,123524,1029,11970,"False","False","False",23,2018-01-09,5,29,3,"Tuesday",0,1,"People & Blogs",TRUE
"2545","8sg8lY-leE8",2018-01-16,"Chris Rosa",23,2949050,29493,2378,19853,"False","False","False",1,2018-01-09,5,11,2,"Tuesday",0,0,"Comedy",TRUE
"2546","rYzLh2QuraQ",2018-01-16,"Cut",24,2507336,75983,762,4118,"False","False","False",13,2018-01-09,5,6,1,"Tuesday",0,1,"Entertainment",TRUE
"2547","5SuDuzAtUwA",2018-01-16,"The Verge",28,142380,2635,307,288,"False","False","False",0,2018-01-11,5,20,3,"Thursday",0,1,"Science & Technology",TRUE
"2548","GCTyFp0PpHE",2018-01-16,"DoodleChaos",24,386090,10018,136,444,"False","False","False",17,2018-01-09,5,32,4,"Tuesday",0,1,"Entertainment",TRUE
"2549","C2-bOy3H6Ss",2018-01-16,"KathleenLights",26,483009,28906,381,1857,"False","False","False",14,2018-01-10,5,3,1,"Wednesday",0,1,"Howto & Style",TRUE
"2550","D7JorwX31CQ",2018-01-16,"TheKillersVEVO",10,348783,17791,384,1151,"False","False","False",5,2018-01-10,5,11,2,"Wednesday",0,0,"Music",TRUE
"2551","pcEQ5N0qGeM",2018-01-16,"Great Big Story",22,245641,7805,84,583,"False","False","False",16,2018-01-10,5,21,3,"Wednesday",0,1,"People & Blogs",TRUE
"2552","GMOG2yY6pAI",2018-01-16,"Vsauce2",28,202523,9442,154,492,"False","False","False",20,2018-01-10,5,6,1,"Wednesday",0,1,"Science & Technology",TRUE
